invoice_id,invoice_line_id,vendor_invoice_reference,vendor_id,vendor_name_raw,po_id,po_line_id,invoice_date,received_date,item_id,invoice_quantity,unit_price,tax_rate,line_subtotal,line_tax,line_total,currency,source_system,exception,exception_types
INV06416,INVL006416,SUP-INV06416,V0329,Horizon Industries,PO04404,POL004404,2026-08-02,2026-08-07,FAC-054,500,334.27,0.18,167135.0,30084.3,197219.3,INR,Supplier Network,0,
INV06417,INVL006417,SUP-INV06417,V0264,Horizon Industries Pvt Ltd,PO02884,POL002884,2026-06-29,2026-07-04,UTI-038,100,2995.92,0.0,299592.0,0.0,299592.0,INR,Supplier Network,0,
INV06418,INVL006418,SUP-INV06418,V0152,Indus Enterprises Pvt Ltd,PO01501,POL001501,2026-01-14,2026-01-15,FAC-125,5,445.39,0.0,2226.95,0.0,2226.95,INR,Supplier Network,0,
INV06419,INVL006419,SUP-INV06419,V0261,Delta Industries Pvt Ltd,PO03434,POL003434,2026-07-31,2026-08-01,PRO-009,10,36426.88,0.12,364268.8,43712.26,407981.06,INR,EDI,0,
INV06420,INVL006420,SUP-INV06420,V0410,Horizon Logistics Pvt Ltd,PO01763,POL001763,2026-03-01,2026-03-03,UTI-026,500,1859.34,0.18,929670.0,167340.6,1097010.6,INR,EDI,0,
INV06421,INVL006421,SUP-INV06421,V0098,Global Enterprises Pvt Ltd,PO00733,POL000733,2026-05-12,2026-05-20,IT -132,10,4960.08,0.18,49600.8,8928.14,58528.94,INR,Vendor Portal,0,
INV06422,INVL006422,SUP-INV06422,V0195,Bluewave Logistics Pvt Ltd,PO01179,POL001179,2026-05-16,2026-05-21,FAC-127,100,1287.27,0.18,128727.0,23170.86,151897.86,INR,EDI,0,
INV06423,INVL006423,SUP-INV06423,V0400,Indus Enterprises Pvt Ltd,PO04857,POL004857,2026-08-14,2026-08-21,MAN-085,50,2283.26,0.12,114163.0,13699.56,127862.56,INR,Supplier Network,0,
INV06424,INVL006424,SUP-INV06424,V0345,Evergreen Logistics Pvt Ltd,PO04348,POL004348,2026-06-12,2026-06-14,UTI-031,100,2542.3,0.0,254230.0,0.0,254230.0,INR,Vendor Portal,0,
INV06425,INVL006425,SUP-INV06425,V0398,Global Logistics Pvt Ltd,PO03158,POL003158,2026-05-04,2026-05-10,PRO-010,500,34560.24,0.0,17280120.0,0.0,17280120.0,INR,EDI,0,
INV06426,INVL006426,SUP-INV06426,V0315,CREST SERVICES PVT LTD,PO03874,POL003874,2026-03-17,2026-03-17,UTI-131,20,335.06,0.0,6701.2,0.0,6701.2,INR,Vendor Portal,0,
INV06427,INVL006427,SUP-INV06427,V0333,Jupiter Enterprises Pvt Ltd,PO02204,POL002204,2026-06-20,2026-06-25,FAC-104,5,6626.23,0.18,33131.15,5963.61,39094.76,INR,Supplier Network,0,
INV06428,INVL006428,SUP-INV06428,V0153,Crest Services Pvt Ltd,PO01287,POL001287,2026-03-20,2026-03-25,LOG-008,50,8606.67,0.18,430333.5,77460.03,507793.53,INR,EDI,0,
INV06429,INVL006429,SUP-INV06429,V0193,Bluewave Industries Pvt Ltd,PO01706,POL001706,2026-05-26,2026-05-30,PRO-042,250,2701.8,0.05,675450.0,33772.5,709222.5,INR,Vendor Portal,0,
INV06430,INVL006430,SUP-INV06430,V0258,Apex Components Pvt Ltd,PO03858,POL003858,2026-08-17,2026-08-24,IT -093,5,4921.49,0.0,24607.45,0.0,24607.45,INR,Vendor Portal,0,
INV06431,INVL006431,SUP-INV06431,V0232,Crest Components Pvt Ltd,PO00260,POL000260,2026-04-23,2026-04-23,LOG-121,100,10874.06,0.0,1087406.0,0.0,1087406.0,INR,Supplier Network,0,
INV06432,INVL006432,SUP-INV06432,V0263,Apex Solutions Pvt Ltd,PO03251,POL003251,2026-05-27,2026-06-03,OFF-110,500,754.13,0.12,377065.0,45247.8,422312.8,INR,Email OCR,0,
INV06433,INVL006433,SUP-INV06433,V0212,Evergreen Industries Pvt Ltd,PO04727,POL004727,2026-03-30,2026-04-05,FAC-131,500,3951.68,0.0,1975840.0,0.0,1975840.0,INR,Email OCR,0,
INV06434,INVL006434,SUP-INV06434,V0468,Horizon Supplies Pvt Ltd,PO04909,POL004909,2026-07-05,2026-07-05,MAR-143,2,9856.51,0.0,19713.02,0.0,19713.02,INR,Supplier Network,0,
INV06435,INVL006435,SUP-INV06435,V0255,Jupiter Industries Pvt Ltd,PO03902,POL003902,2026-07-20,2026-07-22,LOG-054,250,1884.01,0.0,471002.5,0.0,471002.5,INR,EDI,0,
INV06436,INVL006436,SUP-INV06436,V0058,Delta Logistics Pvt Ltd,PO02959,POL002959,2026-02-05,2026-02-09,FAC-134,20,7741.96,0.0,154839.2,0.0,154839.2,INR,Email OCR,0,
INV06437,INVL006437,SUP-INV06437,V0027,Crest Supplies Pvt Ltd,PO04382,POL004382,2026-06-28,2026-06-29,FAC-145,250,5721.81,0.0,1430452.5,0.0,1430452.5,INR,Supplier Network,0,
INV06438,INVL006438,SUP-INV06438,V0421,Evergreen Components Pvt Ltd,PO02138,POL002138,2026-06-13,2026-06-14,MAR-065,50,7943.64,0.0,397182.0,0.0,397182.0,INR,Vendor Portal,0,
INV06439,INVL006439,SUP-INV06439,V0287,Crest Systems Pvt Ltd,PO00382,POL000382,2026-07-17,2026-07-25,MAR-109,5,10775.86,0.12,53879.3,6465.52,60344.82,INR,Supplier Network,0,
INV06440,INVL006440,SUP-INV06440,V0328,Bluewave Supplies,PO01571,POL001571,2026-06-27,2026-06-28,PRO-159,500,24439.08,0.0,12219540.0,0.0,12219540.0,INR,EDI,0,
INV06441,INVL006441,SUP-INV06441,V0357,Evergreen Enterprises Pvt Ltd,PO01444,POL001444,2026-05-26,2026-06-01,OFF-106,1,840.78,0.18,840.78,151.34,992.12,INR,EDI,0,
INV06442,INVL006442,SUP-INV06442,V0021,Fusion Services Pvt Ltd,PO04056,POL004056,2026-04-04,2026-04-12,LOG-088,10,11110.19,0.12,111101.9,13332.23,124434.13,INR,EDI,0,
INV06443,INVL006443,SUP-INV06443,V0389,Indus Services Pvt Ltd,PO02802,POL002802,2026-04-16,2026-04-17,LOG-080,500,4482.22,0.05,2241110.0,112055.5,2353165.5,INR,Email OCR,0,
INV06444,INVL006444,SUP-INV06444,V0262,Delta Enterprises Pvt Ltd,PO02586,POL002586,2026-06-01,2026-06-03,PRO-018,500,28331.14,0.0,14165570.0,0.0,14165570.0,INR,EDI,0,
INV06445,INVL006445,SUP-INV06445,V0094,Evergreen Enterprises Pvt Ltd,PO03264,POL003264,2026-03-11,2026-03-15,MAN-135,100,1417.56,0.18,141756.0,25516.08,167272.08,INR,Email OCR,0,
INV06446,INVL006446,SUP-INV06446,V0172,Delta Components Pvt Ltd,PO02514,POL002514,2026-04-10,2026-04-14,PRO-070,5,26816.45,0.0,134082.25,0.0,134082.25,INR,Vendor Portal,0,
INV06447,INVL006447,SUP-INV06447,V0005,Global Solutions Pvt Ltd,PO00755,POL000755,2026-06-17,2026-06-24,IT -057,10,15358.14,0.12,153581.4,18429.77,172011.17,INR,Supplier Network,0,
INV06448,INVL006448,SUP-INV06448,V0328,Bluewave Supplies Pvt Ltd,PO01571,POL001571,2026-07-05,2026-07-10,PRO-159,500,24439.08,0.0,12219540.0,0.0,12219540.0,INR,Email OCR,0,
INV06449,INVL006449,SUP-INV06449,V0349,Indus Enterprises Pvt Ltd,PO02752,POL002752,2026-05-10,2026-05-13,UTI-042,5,632.9,0.05,3164.5,158.23,3322.73,INR,Supplier Network,0,
INV06450,INVL006450,SUP-INV06450,V0486,Indus Services Pvt Ltd,PO01768,POL001768,2026-07-12,2026-07-16,MAR-085,250,7507.3,0.12,1876825.0,225219.0,2102044.0,INR,Email OCR,0,
INV06451,INVL006451,SUP-INV06451,V0081,FUSION SOLUTIONS PVT LTD,PO04758,POL004758,2026-07-01,2026-07-01,PRO-105,2,15947.12,0.05,31894.24,1594.71,33488.95,INR,Supplier Network,0,
INV06452,INVL006452,SUP-INV06452,V0028,Fusion Enterprises Pvt Ltd,PO00717,POL000717,2026-03-24,2026-03-24,OFF-131,2,1393.06,0.05,2786.12,139.31,2925.43,INR,Vendor Portal,0,
INV06453,INVL006453,SUP-INV06453,V0236,Jupiter Industries Pvt Ltd,PO00979,POL000979,2026-03-28,2026-03-29,PRO-012,1,6677.44,0.0,6677.44,0.0,6677.44,INR,EDI,0,
INV06454,INVL006454,SUP-INV06454,V0015,JUPITER COMPONENTS PVT LTD,PO01982,POL001982,2026-03-25,2026-03-29,FAC-134,10,5985.56,0.18,59855.6,10774.01,70629.61,INR,Vendor Portal,0,
INV06455,INVL006455,SUP-INV06455,V0079,Crest Services Pvt Ltd,PO01418,POL001418,2026-05-04,2026-05-07,LOG-037,500,9259.27,0.0,4629635.0,0.0,4629635.0,INR,Email OCR,0,
INV06456,INVL006456,SUP-INV06456,V0228,Horizon Supplies,PO01319,POL001319,2026-01-30,2026-02-02,PRO-021,250,29194.19,0.0,7298547.5,0.0,7298547.5,INR,Vendor Portal,0,
INV06457,INVL006457,SUP-INV06457,V0365,INDUS SERVICES PVT LTD,PO03508,POL003508,2026-03-27,2026-04-03,MAR-032,5,3980.78,0.18,19903.9,3582.7,23486.6,INR,Email OCR,0,
INV06458,INVL006458,SUP-INV06458,V0251,Horizon Services Pvt Ltd,PO04895,POL004895,2026-06-09,2026-06-09,IT -086,20,18860.67,0.18,377213.4,67898.41,445111.81,INR,EDI,0,
INV06459,INVL006459,SUP-INV06459,V0082,Horizon Supplies Pvt Ltd,PO04933,POL004933,2026-10-07,2026-10-12,LOG-023,10,6861.32,0.12,68613.2,8233.58,76846.78,INR,EDI,0,
INV06460,INVL006460,SUP-INV06460,V0416,Crest Enterprises Pvt Ltd,PO03339,POL003339,2026-04-16,2026-04-16,IT -043,1,19973.88,0.12,19973.88,2396.87,22370.75,INR,Supplier Network,0,
INV06461,INVL006461,SUP-INV06461,V0332,Fusion Components Pvt Ltd,PO04113,POL004113,2026-08-13,2026-08-15,OFF-036,5,1891.8,0.05,9459.0,472.95,9931.95,INR,Supplier Network,0,
INV06462,INVL006462,SUP-INV06462,V0152,Indus Enterprises Pvt Ltd,PO04592,POL004592,2026-06-05,2026-06-08,FAC-051,2,822.57,0.12,1645.14,197.42,1842.56,INR,Email OCR,0,
INV06463,INVL006463,SUP-INV06463,V0477,Apex Industries Pvt Ltd,PO00156,POL000156,2026-07-03,2026-07-09,MAN-090,100,1475.61,0.0,147561.0,0.0,147561.0,INR,Vendor Portal,0,
INV06464,INVL006464,SUP-INV06464,V0459,Horizon Components Pvt Ltd,PO04028,POL004028,2026-04-19,2026-04-24,OFF-125,2,1700.4,0.18,3400.8,612.14,4012.94,INR,Supplier Network,0,
INV06465,INVL006465,SUP-INV06465,V0041,Apex Supplies Pvt Ltd,PO02694,POL002694,2026-06-16,2026-06-23,FAC-089,10,6761.53,0.0,67615.3,0.0,67615.3,INR,Supplier Network,0,
INV06466,INVL006466,SUP-INV06466,V0118,Crest Enterprises Pvt Ltd,PO04181,POL004181,2026-04-04,2026-04-06,LOG-082,100,565.89,0.12,56589.0,6790.68,63379.68,INR,EDI,0,
INV06467,INVL006467,SUP-INV06467,V0116,Evergreen Logistics Pvt Ltd,PO00735,POL000735,2026-05-21,2026-05-25,LOG-004,250,8622.1,0.12,2155525.0,258663.0,2414188.0,INR,Email OCR,0,
INV06468,INVL006468,SUP-INV06468,V0045,Indus Industries Pvt Ltd,PO01068,POL001068,2026-03-09,2026-03-09,MAN-137,50,713.79,0.05,35689.5,1784.48,37473.98,INR,EDI,0,
INV06469,INVL006469,SUP-INV06469,V0448,Jupiter Systems Pvt Ltd,PO00338,POL000338,2026-04-11,2026-04-13,IT -142,500,20848.08,0.12,10424040.0,1250884.8,11674924.8,INR,Supplier Network,0,
INV06470,INVL006470,SUP-INV06470,V0312,Global Solutions Pvt Ltd,PO01828,POL001828,2026-05-23,2026-05-23,PRO-065,20,7822.97,0.12,156459.4,18775.13,175234.53,INR,EDI,0,
INV06471,INVL006471,SUP-INV06471,V0416,Crest Enterprises,PO02025,POL002025,2026-07-15,2026-07-22,IT -006,50,7022.12,0.05,351106.0,17555.3,368661.3,INR,Email OCR,0,
INV06472,INVL006472,SUP-INV06472,V0064,Apex Logistics Pvt Ltd,PO01493,POL001493,2026-06-22,2026-06-26,OFF-061,20,134.25,0.0,2685.0,0.0,2685.0,INR,Email OCR,0,
INV06473,INVL006473,SUP-INV06473,V0257,EVERGREEN COMPONENTS PVT LTD,PO00037,POL000037,2026-08-28,2026-08-30,PRO-156,5,6948.52,0.05,34742.6,1737.13,36479.73,INR,Email OCR,0,
INV06474,INVL006474,SUP-INV06474,V0337,Evergreen Supplies Pvt Ltd,PO01262,POL001262,2026-04-27,2026-05-03,OFF-045,250,1770.04,0.12,442510.0,53101.2,495611.2,INR,Supplier Network,0,
INV06475,INVL006475,SUP-INV06475,V0403,Horizon Logistics Pvt Ltd,PO00489,POL000489,2026-03-02,2026-03-10,OFF-147,1,1683.28,0.12,1683.28,201.99,1885.27,INR,Vendor Portal,0,
INV06476,INVL006476,SUP-INV06476,V0114,Indus Services Pvt Ltd,PO00983,POL000983,2026-04-10,2026-04-17,IT -042,1,4498.95,0.0,4498.95,0.0,4498.95,INR,EDI,0,
INV06477,INVL006477,SUP-INV06477,V0467,Apex Logistics Pvt Ltd,PO02829,POL002829,2026-02-07,2026-02-11,LOG-020,500,9540.93,0.18,4770465.0,858683.7,5629148.7,INR,Supplier Network,0,
INV06478,INVL006478,SUP-INV06478,V0466,Horizon  Services  Pvt  Ltd,PO01144,POL001144,2026-03-30,2026-04-05,FAC-117,2,1944.08,0.12,3888.16,466.58,4354.74,INR,Supplier Network,0,
INV06479,INVL006479,SUP-INV06479,V0361,Indus Enterprises Pvt Ltd,PO00501,POL000501,2026-04-04,2026-04-04,MAR-001,2,6725.67,0.12,13451.34,1614.16,15065.5,INR,Supplier Network,0,
INV06480,INVL006480,SUP-INV06480,V0049,Evergreen Logistics Pvt Ltd,PO04192,POL004192,2026-05-12,2026-05-18,MAR-102,20,2854.85,0.0,57097.0,0.0,57097.0,INR,Vendor Portal,0,
INV06481,INVL006481,SUP-INV06481,V0219,Apex Industries Pvt Ltd,PO00213,POL000213,2026-03-20,2026-03-28,MAN-038,100,255.19,0.12,25519.0,3062.28,28581.28,INR,Vendor Portal,0,
INV06482,INVL006482,SUP-INV06482,V0445,Jupiter Systems,PO03079,POL003079,2026-04-26,2026-05-04,IT -010,20,6419.44,0.05,128388.8,6419.44,134808.24,INR,Supplier Network,0,
INV06483,INVL006483,SUP-INV06483,V0402,Jupiter Industries,PO04667,POL004667,2026-08-07,2026-08-15,MAN-133,5,435.79,0.05,2178.95,108.95,2287.9,INR,Email OCR,0,
INV06484,INVL006484,SUP-INV06484,V0418,Horizon Logistics Pvt Ltd,PO03576,POL003576,2026-06-15,2026-06-20,OFF-098,20,55.96,0.05,1119.2,55.96,1175.16,INR,EDI,0,
INV06485,INVL006485,SUP-INV06485,V0498,Apex Industries Pvt Ltd,PO03361,POL003361,2026-06-14,2026-06-21,MAN-119,100,814.69,0.12,81469.0,9776.28,91245.28,INR,Vendor Portal,0,
INV06486,INVL006486,SUP-INV06486,V0401,Bluewave Solutions Pvt Ltd,PO04257,POL004257,2026-05-09,2026-05-09,LOG-130,2,11397.52,0.12,22795.04,2735.4,25530.44,INR,Vendor Portal,0,
INV06487,INVL006487,SUP-INV06487,V0291,Fusion Enterprises Pvt Ltd,PO04910,POL004910,2026-01-24,2026-01-25,IT -029,5,2756.59,0.05,13782.95,689.15,14472.1,INR,Supplier Network,0,
INV06488,INVL006488,SUP-INV06488,V0401,Bluewave Solutions Pvt Ltd,PO02457,POL002457,2026-09-11,2026-09-16,LOG-155,1,3037.18,0.12,3037.18,364.46,3401.64,INR,Supplier Network,0,
INV06489,INVL006489,SUP-INV06489,V0084,Horizon Systems Pvt Ltd,PO02401,POL002401,2026-08-25,2026-08-26,PRO-083,100,33976.27,0.12,3397627.0,407715.24,3805342.24,INR,Supplier Network,0,
INV06490,INVL006490,SUP-INV06490,V0101,APEX COMPONENTS PVT LTD,PO03459,POL003459,2026-03-16,2026-03-21,IT -042,100,14115.35,0.05,1411535.0,70576.75,1482111.75,INR,Vendor Portal,0,
INV06491,INVL006491,SUP-INV06491,V0046,Delta Enterprises Pvt Ltd,PO04919,POL004919,2026-01-24,2026-01-24,OFF-148,5,1210.09,0.12,6050.45,726.05,6776.5,INR,EDI,0,
INV06492,INVL006492,SUP-INV06492,V0003,Global Supplies Pvt Ltd,PO01849,POL001849,2026-08-08,2026-08-15,LOG-020,10,1655.58,0.0,16555.8,0.0,16555.8,INR,Vendor Portal,0,
INV06493,INVL006493,SUP-INV06493,V0468,Horizon Supplies Pvt Ltd,PO04967,POL004967,2026-05-25,2026-05-29,MAR-026,20,14505.92,0.18,290118.4,52221.31,342339.71,INR,EDI,0,
INV06494,INVL006494,SUP-INV06494,V0117,Fusion Supplies Pvt Ltd,PO02411,POL002411,2026-03-11,2026-03-17,OFF-069,2,1070.95,0.12,2141.9,257.03,2398.93,INR,EDI,0,
INV06495,INVL006495,SUP-INV06495,V0373,Apex Services Pvt Ltd,PO01986,POL001986,2026-04-16,2026-04-18,IT -136,100,2293.86,0.0,229386.0,0.0,229386.0,INR,Supplier Network,0,
INV06496,INVL006496,SUP-INV06496,V0177,Bluewave Solutions Pvt Ltd,PO02376,POL002376,2026-07-22,2026-07-25,UTI-081,50,1625.2,0.12,81260.0,9751.2,91011.2,INR,Vendor Portal,0,
INV06497,INVL006497,SUP-INV06497,V0171,Fusion Industries Pvt Ltd,PO01018,POL001018,2026-03-05,2026-03-11,MAN-094,500,824.78,0.12,412390.0,49486.8,461876.8,INR,Email OCR,0,
INV06498,INVL006498,SUP-INV06498,V0176,Indus Enterprises,PO01468,POL001468,2026-08-28,2026-09-02,IT -080,500,12308.98,0.18,6154490.0,1107808.2,7262298.2,INR,Vendor Portal,0,
INV06499,INVL006499,SUP-INV06499,V0108,Fusion Components Pvt Ltd,PO00307,POL000307,2026-08-06,2026-08-11,LOG-020,10,7718.82,0.05,77188.2,3859.41,81047.61,INR,Email OCR,0,
INV06500,INVL006500,SUP-INV06500,V0456,Indus Services Pvt Ltd,PO02366,POL002366,2026-07-04,2026-07-05,IT -095,1,13697.67,0.18,13697.67,2465.58,16163.25,INR,Email OCR,0,
INV06501,INVL006501,SUP-INV06501,V0028,Fusion Enterprises Pvt Ltd,PO02148,POL002148,2026-05-14,2026-05-22,OFF-019,10,1419.08,0.0,14190.8,0.0,14190.8,INR,EDI,0,
INV06502,INVL006502,SUP-INV06502,V0060,Evergreen Industries Pvt Ltd,PO02734,POL002734,2026-06-14,2026-06-18,MAR-107,250,1577.39,0.0,394347.5,0.0,394347.5,INR,Vendor Portal,0,
INV06503,INVL006503,SUP-INV06503,V0220,Horizon Components Pvt Ltd,PO04792,POL004792,2026-07-10,2026-07-13,MAN-096,20,981.79,0.12,19635.8,2356.3,21992.1,INR,Vendor Portal,0,
INV06504,INVL006504,SUP-INV06504,V0228,Horizon Supplies Pvt Ltd,PO04949,POL004949,2026-07-23,2026-07-31,PRO-051,100,25848.11,0.12,2584811.0,310177.32,2894988.32,INR,Vendor Portal,0,
INV06505,INVL006505,SUP-INV06505,V0234,Apex Enterprises Pvt Ltd,PO04938,POL004938,2026-05-07,2026-05-11,MAN-160,20,1169.37,0.18,23387.4,4209.73,27597.13,INR,Vendor Portal,0,
INV06506,INVL006506,SUP-INV06506,V0101,Apex Components Pvt Ltd,PO04856,POL004856,2026-07-07,2026-07-07,IT -143,2,9164.69,0.05,18329.38,916.47,19245.85,INR,Email OCR,0,
INV06507,INVL006507,SUP-INV06507,V0227,Horizon Services Pvt Ltd,PO04605,POL004605,2026-02-15,2026-02-20,FAC-014,50,3457.63,0.05,172881.5,8644.08,181525.58,INR,Supplier Network,0,
INV06508,INVL006508,SUP-INV06508,V0061,Delta Industries Pvt Ltd,PO00152,POL000152,2026-09-06,2026-09-13,OFF-092,100,1083.12,0.05,108312.0,5415.6,113727.6,INR,Supplier Network,0,
INV06509,INVL006509,SUP-INV06509,V0424,Global Industries Pvt Ltd,PO01947,POL001947,2026-10-03,2026-10-05,MAN-007,50,2175.04,0.12,108752.0,13050.24,121802.24,INR,EDI,0,
INV06510,INVL006510,SUP-INV06510,V0230,Global Systems,PO00527,POL000527,2026-04-13,2026-04-21,IT -077,50,5241.61,0.12,262080.5,31449.66,293530.16,INR,Supplier Network,0,
INV06511,INVL006511,SUP-INV06511,V0113,Indus Industries Pvt Ltd,PO02640,POL002640,2026-05-02,2026-05-02,FAC-009,2,6806.17,0.18,13612.34,2450.22,16062.56,INR,Email OCR,0,
INV06512,INVL006512,SUP-INV06512,V0363,Jupiter Solutions,PO02682,POL002682,2026-06-30,2026-07-06,MAR-091,1,4729.08,0.05,4729.08,236.45,4965.53,INR,Vendor Portal,0,
INV06513,INVL006513,SUP-INV06513,V0432,Jupiter Services Pvt Ltd,PO03249,POL003249,2026-10-02,2026-10-06,PRO-023,2,7345.06,0.18,14690.12,2644.22,17334.34,INR,EDI,0,
INV06514,INVL006514,SUP-INV06514,V0435,Jupiter Enterprises Pvt Ltd,PO04529,POL004529,2026-03-09,2026-03-15,MAN-036,10,727.73,0.12,7277.3,873.28,8150.58,INR,Supplier Network,0,
INV06515,INVL006515,SUP-INV06515,V0228,Horizon Supplies Pvt Ltd,PO04453,POL004453,2026-04-30,2026-05-08,PRO-141,500,7120.42,0.05,3560210.0,178010.5,3738220.5,INR,Email OCR,0,
INV06516,INVL006516,SUP-INV06516,V0412,Jupiter Logistics Pvt Ltd,PO03124,POL003124,2026-08-19,2026-08-19,LOG-082,2,9304.55,0.05,18609.1,930.45,19539.55,INR,Supplier Network,0,
INV06517,INVL006517,SUP-INV06517,V0323,Bluewave Industries Pvt Ltd,PO04887,POL004887,2026-05-31,2026-06-08,FAC-080,5,5325.8,0.12,26629.0,3195.48,29824.48,INR,Email OCR,0,
INV06518,INVL006518,SUP-INV06518,V0303,Delta Systems Pvt Ltd,PO01761,POL001761,2026-03-11,2026-03-16,LOG-129,50,10727.2,0.0,536360.0,0.0,536360.0,INR,Supplier Network,0,
INV06519,INVL006519,SUP-INV06519,V0466,Horizon Services Pvt Ltd,PO01091,POL001091,2026-07-06,2026-07-14,FAC-015,500,1938.04,0.12,969020.0,116282.4,1085302.4,INR,Email OCR,0,
INV06520,INVL006520,SUP-INV06520,V0059,Global Industries Pvt Ltd,PO00198,POL000198,2026-06-30,2026-07-07,IT -092,50,15011.76,0.0,750588.0,0.0,750588.0,INR,EDI,0,
INV06521,INVL006521,SUP-INV06521,V0349,Indus Enterprises Pvt Ltd,PO00504,POL000504,2026-02-19,2026-02-24,UTI-101,1,2890.72,0.12,2890.72,346.89,3237.61,INR,Supplier Network,0,
INV06522,INVL006522,SUP-INV06522,V0247,Horizon  Logistics  Pvt  Ltd,PO00054,POL000054,2026-02-25,2026-03-05,IT -070,5,11524.08,0.12,57620.4,6914.45,64534.85,INR,Email OCR,0,
INV06523,INVL006523,SUP-INV06523,V0228,Horizon Supplies Pvt Ltd,PO04593,POL004593,2026-06-27,2026-06-27,PRO-004,20,13574.46,0.12,271489.2,32578.7,304067.9,INR,EDI,0,
INV06524,INVL006524,SUP-INV06524,V0356,Crest Logistics Pvt Ltd,PO02811,POL002811,2026-06-01,2026-06-01,MAR-077,2,2903.75,0.12,5807.5,696.9,6504.4,INR,Supplier Network,0,
INV06525,INVL006525,SUP-INV06525,V0383,Apex Services Pvt Ltd,PO02912,POL002912,2026-08-12,2026-08-15,PRO-114,500,27073.34,0.18,13536670.0,2436600.6,15973270.6,INR,Vendor Portal,0,
INV06526,INVL006526,SUP-INV06526,V0038,Horizon Enterprises Pvt Ltd,PO04891,POL004891,2026-07-20,2026-07-22,MAR-030,5,1526.31,0.05,7631.55,381.58,8013.13,INR,Vendor Portal,0,
INV06527,INVL006527,SUP-INV06527,V0033,Indus Logistics Pvt Ltd,PO00248,POL000248,2026-07-28,2026-07-29,FAC-119,1,3027.96,0.0,3027.96,0.0,3027.96,INR,Email OCR,0,
INV06528,INVL006528,SUP-INV06528,V0178,Delta Supplies Pvt Ltd,PO04893,POL004893,2026-05-14,2026-05-22,MAR-060,20,1266.74,0.12,25334.8,3040.18,28374.98,INR,Email OCR,0,
INV06529,INVL006529,SUP-INV06529,V0049,Evergreen Logistics Pvt Ltd,PO02418,POL002418,2026-08-29,2026-09-01,MAR-122,5,10830.28,0.05,54151.4,2707.57,56858.97,INR,Supplier Network,0,
INV06530,INVL006530,SUP-INV06530,V0318,Global Solutions Pvt Ltd,PO03692,POL003692,2026-04-16,2026-04-22,IT -091,500,9403.52,0.05,4701760.0,235088.0,4936848.0,INR,Supplier Network,0,
INV06531,INVL006531,SUP-INV06531,V0462,Apex Solutions Pvt Ltd,PO03823,POL003823,2026-05-15,2026-05-23,MAR-042,50,6904.58,0.05,345229.0,17261.45,362490.45,INR,Supplier Network,0,
INV06532,INVL006532,SUP-INV06532,V0264,Horizon Industries,PO01908,POL001908,2026-08-08,2026-08-12,UTI-152,1,3984.62,0.05,3984.62,199.23,4183.85,INR,Supplier Network,0,
INV06533,INVL006533,SUP-INV06533,V0137,Apex Supplies Pvt Ltd,PO03771,POL003771,2026-05-12,2026-05-17,UTI-026,50,4220.07,0.18,211003.5,37980.63,248984.13,INR,Email OCR,0,
INV06534,INVL006534,SUP-INV06534,V0268,Fusion Supplies Pvt Ltd,PO02387,POL002387,2026-08-29,2026-09-04,OFF-067,20,1320.6,0.18,26412.0,4754.16,31166.16,INR,Supplier Network,0,
INV06535,INVL006535,SUP-INV06535,V0340,FUSION LOGISTICS PVT LTD,PO03632,POL003632,2026-06-12,2026-06-18,MAR-025,20,15755.08,0.05,315101.6,15755.08,330856.68,INR,Email OCR,0,
INV06536,INVL006536,SUP-INV06536,V0031,Delta Solutions Pvt Ltd,PO04687,POL004687,2026-06-08,2026-06-09,IT -034,5,15794.09,0.12,78970.45,9476.45,88446.9,INR,Email OCR,0,
INV06537,INVL006537,SUP-INV06537,V0413,Indus Logistics,PO00185,POL000185,2026-02-12,2026-02-14,UTI-109,2,1719.44,0.0,3438.88,0.0,3438.88,INR,Supplier Network,0,
INV06538,INVL006538,SUP-INV06538,V0432,Jupiter Services Pvt Ltd,PO02077,POL002077,2026-03-15,2026-03-17,PRO-011,1,24638.09,0.05,24638.09,1231.9,25869.99,INR,Vendor Portal,0,
INV06539,INVL006539,SUP-INV06539,V0461,BLUEWAVE SYSTEMS PVT LTD,PO04719,POL004719,2026-05-17,2026-05-17,OFF-105,10,343.09,0.05,3430.9,171.55,3602.45,INR,Supplier Network,0,
INV06540,INVL006540,SUP-INV06540,V0315,Crest Services Pvt Ltd,PO00989,POL000989,2026-08-02,2026-08-10,UTI-122,5,1690.88,0.12,8454.4,1014.53,9468.93,INR,Vendor Portal,0,
INV06541,INVL006541,SUP-INV06541,V0228,Horizon Supplies Pvt Ltd,PO02438,POL002438,2026-03-19,2026-03-27,PRO-070,10,31740.35,0.12,317403.5,38088.42,355491.92,INR,EDI,0,
INV06542,INVL006542,SUP-INV06542,V0028,Fusion Enterprises,PO01671,POL001671,2026-03-27,2026-03-28,OFF-134,100,1939.42,0.0,193942.0,0.0,193942.0,INR,Supplier Network,0,
INV06543,INVL006543,SUP-INV06543,V0371,Evergreen Enterprises,PO03058,POL003058,2026-07-28,2026-07-29,MAN-075,5,1886.92,0.18,9434.6,1698.23,11132.83,INR,Supplier Network,0,
INV06544,INVL006544,SUP-INV06544,V0256,Apex Systems Pvt Ltd,PO03606,POL003606,2026-08-12,2026-08-15,UTI-066,1,4686.39,0.0,4686.39,0.0,4686.39,INR,EDI,0,
