po_id,po_line_id,vendor_id,po_date,item_id,ordered_quantity,unit_price,tax_rate,currency
PO02817,POL002817,V0193,2026-01-25,PRO-057,500,3951.18,0.12,INR
PO02818,POL002818,V0418,2026-03-18,OFF-154,20,1478.76,0.05,INR
PO02819,POL002819,V0127,2026-04-14,LOG-070,5,9992.02,0.05,INR
PO02820,POL002820,V0076,2026-06-16,MAN-038,20,1487.78,0.05,INR
PO02821,POL002821,V0236,2026-06-25,PRO-007,20,29712.93,0.0,INR
PO02822,POL002822,V0206,2026-07-30,MAN-046,500,303.35,0.05,INR
PO02823,POL002823,V0015,2026-03-02,FAC-140,50,2238.62,0.05,INR
PO02824,POL002824,V0231,2026-04-25,PRO-110,100,22049.76,0.05,INR
PO02825,POL002825,V0254,2026-03-15,FAC-073,1,3875.6,0.05,INR
PO02826,POL002826,V0207,2026-02-11,UTI-026,1,565.47,0.18,INR
PO02827,POL002827,V0415,2026-01-22,MAR-140,250,3796.59,0.18,INR
PO02828,POL002828,V0346,2026-07-26,OFF-098,100,511.56,0.05,INR
PO02829,POL002829,V0467,2026-01-07,LOG-020,500,9540.93,0.18,INR
PO02830,POL002830,V0463,2026-07-27,IT -030,2,10437.67,0.05,INR
PO02831,POL002831,V0153,2026-01-01,LOG-002,50,4075.74,0.18,INR
PO02832,POL002832,V0421,2026-06-01,MAR-015,500,4363.25,0.05,INR
PO02833,POL002833,V0081,2026-01-22,PRO-001,1,18656.5,0.05,INR
PO02834,POL002834,V0031,2026-06-14,IT -144,250,16026.76,0.0,INR
PO02835,POL002835,V0374,2026-06-19,LOG-026,5,11595.47,0.0,INR
PO02836,POL002836,V0128,2026-07-30,OFF-143,5,851.68,0.12,INR
PO02837,POL002837,V0254,2026-01-03,FAC-082,50,2179.0,0.05,INR
PO02838,POL002838,V0079,2026-06-02,LOG-052,50,3218.86,0.0,INR
PO02839,POL002839,V0233,2026-07-07,OFF-122,50,369.93,0.05,INR
PO02840,POL002840,V0210,2026-01-06,MAR-033,500,12656.66,0.0,INR
PO02841,POL002841,V0171,2026-01-25,MAN-045,250,2515.51,0.18,INR
PO02842,POL002842,V0074,2026-06-05,MAN-072,100,2165.15,0.05,INR
PO02843,POL002843,V0056,2026-06-08,MAN-096,500,396.28,0.05,INR
PO02844,POL002844,V0041,2026-02-04,FAC-132,20,6787.36,0.05,INR
PO02845,POL002845,V0132,2026-01-08,PRO-063,10,26417.07,0.05,INR
PO02846,POL002846,V0329,2026-06-06,FAC-045,1,1791.92,0.18,INR
PO02847,POL002847,V0175,2026-07-10,FAC-123,20,3931.46,0.12,INR
PO02848,POL002848,V0434,2026-05-02,UTI-002,2,673.62,0.0,INR
PO02849,POL002849,V0417,2026-02-12,OFF-098,500,419.91,0.12,INR
PO02850,POL002850,V0461,2026-02-21,OFF-074,100,78.27,0.05,INR
PO02851,POL002851,V0498,2026-05-13,MAN-134,250,901.11,0.12,INR
PO02852,POL002852,V0497,2026-02-28,LOG-098,5,8147.94,0.0,INR
PO02853,POL002853,V0369,2026-03-15,IT -091,50,2740.83,0.18,INR
PO02854,POL002854,V0316,2026-05-25,MAR-047,5,15015.84,0.12,INR
PO02855,POL002855,V0005,2026-07-05,IT -056,20,14805.33,0.12,INR
PO02856,POL002856,V0365,2026-01-08,MAR-093,500,13274.24,0.05,INR
PO02857,POL002857,V0443,2026-03-18,LOG-122,20,1905.78,0.0,INR
PO02858,POL002858,V0416,2026-01-30,IT -019,5,8017.7,0.18,INR
PO02859,POL002859,V0230,2026-04-02,IT -067,10,12179.89,0.12,INR
PO02860,POL002860,V0095,2026-06-14,IT -011,50,18422.13,0.0,INR
PO02861,POL002861,V0332,2026-03-08,OFF-152,50,1741.39,0.18,INR
PO02862,POL002862,V0360,2026-04-11,FAC-126,1,5537.37,0.12,INR
PO02863,POL002863,V0376,2026-04-11,MAN-007,500,1502.16,0.12,INR
PO02864,POL002864,V0333,2026-01-24,FAC-007,5,5480.0,0.12,INR
PO02865,POL002865,V0132,2026-02-18,PRO-138,50,34691.27,0.05,INR
PO02866,POL002866,V0270,2026-07-03,IT -136,2,22142.15,0.05,INR
PO02867,POL002867,V0161,2026-07-12,IT -154,20,15248.89,0.12,INR
PO02868,POL002868,V0196,2026-03-03,MAN-059,50,1790.11,0.12,INR
PO02869,POL002869,V0225,2026-06-22,FAC-016,2,1192.08,0.0,INR
PO02870,POL002870,V0381,2026-06-01,MAR-057,50,14272.27,0.18,INR
PO02871,POL002871,V0015,2026-07-21,FAC-033,50,3767.02,0.0,INR
PO02872,POL002872,V0026,2026-07-06,LOG-004,500,9443.09,0.05,INR
PO02873,POL002873,V0042,2026-04-25,MAN-036,5,3474.17,0.12,INR
PO02874,POL002874,V0102,2026-07-05,PRO-032,100,22056.53,0.12,INR
PO02875,POL002875,V0084,2026-02-17,PRO-068,50,38753.18,0.05,INR
PO02876,POL002876,V0377,2026-01-22,MAN-026,100,3197.74,0.18,INR
PO02877,POL002877,V0033,2026-07-09,FAC-071,10,5527.58,0.0,INR
PO02878,POL002878,V0339,2026-01-30,OFF-141,1,1863.85,0.18,INR
PO02879,POL002879,V0268,2026-04-17,OFF-032,1,140.11,0.05,INR
PO02880,POL002880,V0166,2026-06-24,MAR-112,100,4402.73,0.0,INR
PO02881,POL002881,V0156,2026-02-27,OFF-076,50,1987.8,0.12,INR
PO02882,POL002882,V0483,2026-03-26,LOG-134,50,9980.73,0.18,INR
PO02883,POL002883,V0115,2026-03-25,MAR-012,50,17861.46,0.12,INR
PO02884,POL002884,V0264,2026-04-21,UTI-038,100,2995.92,0.0,INR
PO02885,POL002885,V0478,2026-07-10,UTI-062,1,1590.9,0.05,INR
PO02886,POL002886,V0410,2026-03-06,UTI-080,1,1003.94,0.12,INR
PO02887,POL002887,V0262,2026-07-24,PRO-039,5,7951.53,0.05,INR
PO02888,POL002888,V0285,2026-02-12,IT -070,500,8274.55,0.05,INR
PO02889,POL002889,V0428,2026-06-03,LOG-122,50,3241.7,0.12,INR
PO02890,POL002890,V0335,2026-01-01,PRO-113,20,13040.61,0.12,INR
PO02891,POL002891,V0139,2026-01-29,MAN-123,250,2304.84,0.0,INR
PO02892,POL002892,V0271,2026-05-17,OFF-156,5,592.83,0.0,INR
PO02893,POL002893,V0284,2026-01-24,LOG-126,500,3479.44,0.18,INR
PO02894,POL002894,V0374,2026-01-17,LOG-133,20,10325.97,0.05,INR
PO02895,POL002895,V0416,2026-02-11,IT -050,20,7120.67,0.0,INR
PO02896,POL002896,V0242,2026-04-14,PRO-084,100,26112.55,0.18,INR
PO02897,POL002897,V0033,2026-01-23,FAC-129,500,6836.98,0.0,INR
PO02898,POL002898,V0007,2026-03-10,PRO-101,2,19150.37,0.05,INR
PO02899,POL002899,V0477,2026-06-12,MAN-089,500,2911.83,0.18,INR
PO02900,POL002900,V0039,2026-02-11,IT -094,10,23266.06,0.05,INR
PO02901,POL002901,V0396,2026-03-07,FAC-126,500,3064.94,0.05,INR
PO02902,POL002902,V0034,2026-06-03,MAN-138,10,954.08,0.12,INR
PO02903,POL002903,V0178,2026-06-02,MAR-147,250,1818.98,0.05,INR
PO02904,POL002904,V0485,2026-01-02,OFF-123,100,751.25,0.0,INR
PO02905,POL002905,V0328,2026-06-06,PRO-085,10,33939.7,0.12,INR
PO02906,POL002906,V0173,2026-05-05,UTI-052,10,3029.34,0.12,INR
PO02907,POL002907,V0174,2026-07-07,OFF-084,10,395.71,0.0,INR
PO02908,POL002908,V0084,2026-01-05,PRO-077,5,26543.06,0.18,INR
PO02909,POL002909,V0312,2026-05-04,PRO-053,50,21727.94,0.0,INR
PO02910,POL002910,V0266,2026-05-14,FAC-003,20,1537.07,0.0,INR
PO02911,POL002911,V0482,2026-03-15,IT -073,20,16990.01,0.0,INR
PO02912,POL002912,V0383,2026-06-21,PRO-114,500,27073.34,0.18,INR
PO02913,POL002913,V0039,2026-03-25,IT -156,20,3615.47,0.12,INR
PO02914,POL002914,V0263,2026-05-25,OFF-127,50,1143.97,0.12,INR
PO02915,POL002915,V0369,2026-05-31,IT -090,100,20614.94,0.0,INR
PO02916,POL002916,V0209,2026-05-18,IT -013,50,2770.5,0.0,INR
PO02917,POL002917,V0308,2026-01-09,MAR-037,10,10090.92,0.18,INR
PO02918,POL002918,V0096,2026-01-05,OFF-044,20,340.3,0.18,INR
PO02919,POL002919,V0334,2026-05-24,MAR-075,20,14518.37,0.18,INR
PO02920,POL002920,V0089,2026-01-24,PRO-009,5,9283.13,0.05,INR
PO02921,POL002921,V0399,2026-06-29,MAR-147,5,5490.4,0.18,INR
PO02922,POL002922,V0289,2026-03-14,MAN-099,1,941.41,0.12,INR
PO02923,POL002923,V0400,2026-02-18,MAN-102,20,855.47,0.05,INR
PO02924,POL002924,V0371,2026-01-06,MAN-117,50,2774.84,0.18,INR
PO02925,POL002925,V0303,2026-06-27,LOG-056,5,8308.23,0.12,INR
PO02926,POL002926,V0290,2026-06-20,MAR-075,1,15560.95,0.05,INR
PO02927,POL002927,V0122,2026-02-16,PRO-147,2,15940.18,0.12,INR
PO02928,POL002928,V0037,2026-07-10,MAN-160,250,884.74,0.18,INR
PO02929,POL002929,V0117,2026-01-16,OFF-079,5,212.98,0.05,INR
PO02930,POL002930,V0353,2026-05-01,PRO-117,2,6574.38,0.18,INR
PO02931,POL002931,V0005,2026-02-21,IT -148,500,23269.07,0.0,INR
PO02932,POL002932,V0103,2026-06-07,OFF-101,5,1945.12,0.18,INR
PO02933,POL002933,V0432,2026-05-19,PRO-086,250,20599.49,0.18,INR
PO02934,POL002934,V0089,2026-05-05,PRO-042,250,28777.95,0.12,INR
PO02935,POL002935,V0256,2026-07-07,UTI-037,500,4794.06,0.0,INR
PO02936,POL002936,V0070,2026-07-23,LOG-139,20,10581.23,0.12,INR
PO02937,POL002937,V0191,2026-06-07,IT -042,100,18133.54,0.18,INR
PO02938,POL002938,V0402,2026-03-20,MAN-032,20,2463.02,0.18,INR
PO02939,POL002939,V0244,2026-04-03,PRO-046,5,14820.39,0.05,INR
PO02940,POL002940,V0127,2026-03-07,LOG-085,50,6205.69,0.12,INR
PO02941,POL002941,V0239,2026-02-08,OFF-030,10,1237.58,0.18,INR
PO02942,POL002942,V0297,2026-03-08,LOG-090,500,3454.83,0.05,INR
PO02943,POL002943,V0296,2026-04-04,UTI-059,10,4169.6,0.18,INR
PO02944,POL002944,V0028,2026-07-06,OFF-130,10,1122.37,0.05,INR
PO02945,POL002945,V0432,2026-04-18,PRO-007,10,22196.98,0.12,INR
PO02946,POL002946,V0242,2026-03-02,PRO-024,20,4145.66,0.12,INR
PO02947,POL002947,V0121,2026-02-23,LOG-139,500,9669.81,0.0,INR
PO02948,POL002948,V0223,2026-01-03,OFF-026,500,1408.87,0.18,INR
PO02949,POL002949,V0340,2026-05-07,MAR-139,250,13178.83,0.18,INR
PO02950,POL002950,V0113,2026-04-02,FAC-139,5,5888.23,0.0,INR
PO02951,POL002951,V0326,2026-07-25,PRO-005,2,9295.73,0.18,INR
PO02952,POL002952,V0170,2026-02-04,UTI-042,100,3192.47,0.0,INR
PO02953,POL002953,V0352,2026-04-15,IT -147,10,2581.52,0.0,INR
PO02954,POL002954,V0443,2026-02-10,LOG-033,20,11443.88,0.18,INR
PO02955,POL002955,V0039,2026-02-23,IT -016,20,6141.55,0.12,INR
PO02956,POL002956,V0112,2026-01-22,MAR-133,1,8515.87,0.18,INR
PO02957,POL002957,V0332,2026-03-10,OFF-058,100,181.0,0.12,INR
PO02958,POL002958,V0353,2026-04-16,PRO-119,5,2996.82,0.05,INR
PO02959,POL002959,V0058,2026-01-31,FAC-134,20,7741.96,0.0,INR
PO02960,POL002960,V0010,2026-05-14,PRO-146,5,5619.79,0.0,INR
PO02961,POL002961,V0297,2026-05-09,LOG-063,50,6323.35,0.12,INR
PO02962,POL002962,V0209,2026-03-19,IT -080,250,14922.74,0.12,INR
PO02963,POL002963,V0467,2026-06-07,LOG-090,250,9985.74,0.05,INR
PO02964,POL002964,V0439,2026-05-21,PRO-081,250,39385.1,0.18,INR
PO02965,POL002965,V0362,2026-03-01,MAN-111,100,339.58,0.05,INR
PO02966,POL002966,V0007,2026-04-17,PRO-056,100,29919.16,0.0,INR
PO02967,POL002967,V0448,2026-05-11,IT -106,20,18912.13,0.0,INR
PO02968,POL002968,V0345,2026-02-20,UTI-083,1,4009.53,0.12,INR
PO02969,POL002969,V0074,2026-03-12,MAN-144,1,2099.45,0.0,INR
PO02970,POL002970,V0448,2026-06-04,IT -110,100,17413.47,0.05,INR
PO02971,POL002971,V0468,2026-02-08,MAR-038,1,11214.49,0.18,INR
PO02972,POL002972,V0035,2026-06-18,FAC-126,100,6691.33,0.18,INR
PO02973,POL002973,V0185,2026-01-14,MAR-022,10,7356.38,0.18,INR
PO02974,POL002974,V0486,2026-01-30,MAR-020,50,3083.36,0.0,INR
PO02975,POL002975,V0149,2026-07-18,LOG-003,100,6182.05,0.12,INR
PO02976,POL002976,V0232,2026-07-07,LOG-135,1,2264.99,0.05,INR
PO02977,POL002977,V0442,2026-02-21,UTI-003,20,4690.8,0.05,INR
PO02978,POL002978,V0076,2026-03-14,MAN-015,500,427.09,0.05,INR
PO02979,POL002979,V0003,2026-04-10,LOG-131,1,8738.37,0.12,INR
PO02980,POL002980,V0058,2026-01-16,FAC-136,50,3700.8,0.0,INR
PO02981,POL002981,V0183,2026-02-20,PRO-044,2,22025.69,0.0,INR
PO02982,POL002982,V0051,2026-03-09,LOG-067,5,4036.69,0.12,INR
PO02983,POL002983,V0053,2026-07-19,PRO-063,50,16726.58,0.0,INR
PO02984,POL002984,V0446,2026-02-28,MAN-023,5,949.86,0.18,INR
PO02985,POL002985,V0066,2026-03-27,UTI-081,100,4641.34,0.12,INR
PO02986,POL002986,V0166,2026-04-23,MAR-042,2,10824.83,0.0,INR
PO02987,POL002987,V0113,2026-07-11,FAC-051,10,4830.46,0.12,INR
PO02988,POL002988,V0354,2026-03-08,IT -080,20,24738.06,0.18,INR
PO02989,POL002989,V0200,2026-02-04,LOG-033,50,4923.2,0.05,INR
PO02990,POL002990,V0162,2026-07-25,PRO-042,100,23480.81,0.05,INR
PO02991,POL002991,V0449,2026-05-18,IT -015,100,15859.94,0.05,INR
PO02992,POL002992,V0151,2026-06-18,OFF-141,2,1395.71,0.12,INR
PO02993,POL002993,V0262,2026-07-25,PRO-095,2,39712.98,0.05,INR
PO02994,POL002994,V0099,2026-06-18,PRO-110,1,28451.77,0.18,INR
PO02995,POL002995,V0436,2026-01-20,OFF-132,20,525.89,0.0,INR
PO02996,POL002996,V0005,2026-05-05,IT -160,50,14040.54,0.18,INR
PO02997,POL002997,V0313,2026-06-01,OFF-036,5,576.38,0.12,INR
PO02998,POL002998,V0405,2026-05-07,FAC-031,1,5269.54,0.05,INR
PO02999,POL002999,V0046,2026-03-04,OFF-146,10,457.42,0.05,INR
PO03000,POL003000,V0360,2026-01-24,FAC-045,2,7188.62,0.12,INR
PO03001,POL003001,V0089,2026-05-03,PRO-096,20,17342.66,0.05,INR
PO03002,POL003002,V0332,2026-01-31,OFF-114,5,1275.25,0.12,INR
PO03003,POL003003,V0023,2026-02-07,PRO-003,250,11821.52,0.0,INR
PO03004,POL003004,V0393,2026-07-24,UTI-155,5,1632.42,0.0,INR
PO03005,POL003005,V0032,2026-06-22,MAN-119,1,1370.58,0.12,INR
PO03006,POL003006,V0486,2026-03-01,MAR-046,100,15052.4,0.12,INR
PO03007,POL003007,V0485,2026-05-25,OFF-047,10,107.72,0.0,INR
PO03008,POL003008,V0317,2026-07-25,IT -092,500,12997.55,0.12,INR
PO03009,POL003009,V0073,2026-04-17,UTI-133,10,3185.43,0.0,INR
PO03010,POL003010,V0329,2026-05-25,FAC-076,2,2205.26,0.05,INR
PO03011,POL003011,V0240,2026-06-25,OFF-030,100,468.14,0.0,INR
PO03012,POL003012,V0073,2026-06-24,UTI-001,10,2992.81,0.18,INR
PO03013,POL003013,V0364,2026-01-03,OFF-156,50,1830.83,0.12,INR
PO03014,POL003014,V0202,2026-06-12,MAN-152,500,280.94,0.0,INR
PO03015,POL003015,V0424,2026-05-05,MAN-075,500,1767.59,0.12,INR
PO03016,POL003016,V0279,2026-01-14,PRO-065,2,4337.88,0.12,INR
PO03017,POL003017,V0347,2026-07-01,OFF-082,20,1730.44,0.0,INR
PO03018,POL003018,V0032,2026-01-08,MAN-060,250,3443.2,0.0,INR
PO03019,POL003019,V0246,2026-07-17,IT -043,2,22543.08,0.05,INR
PO03020,POL003020,V0112,2026-07-05,MAR-116,250,12557.6,0.05,INR
PO03021,POL003021,V0100,2026-03-28,LOG-119,5,7617.39,0.18,INR
PO03022,POL003022,V0171,2026-04-21,MAN-022,20,669.26,0.05,INR
PO03023,POL003023,V0075,2026-02-17,MAN-127,2,638.61,0.05,INR
PO03024,POL003024,V0008,2026-01-12,UTI-114,5,4448.72,0.0,INR
PO03025,POL003025,V0227,2026-01-31,FAC-155,10,2549.42,0.0,INR
PO03026,POL003026,V0030,2026-02-02,IT -039,500,15448.17,0.18,INR
PO03027,POL003027,V0189,2026-07-07,OFF-101,10,892.46,0.12,INR
PO03028,POL003028,V0447,2026-01-16,OFF-031,1,338.86,0.18,INR
PO03029,POL003029,V0132,2026-01-29,PRO-038,250,38211.93,0.12,INR
PO03030,POL003030,V0358,2026-03-29,OFF-026,10,451.3,0.18,INR
PO03031,POL003031,V0463,2026-07-21,IT -037,20,22495.48,0.0,INR
PO03032,POL003032,V0296,2026-05-31,UTI-140,20,1758.08,0.18,INR
PO03033,POL003033,V0282,2026-03-28,FAC-132,250,5992.63,0.12,INR
PO03034,POL003034,V0496,2026-05-14,MAR-141,50,14833.08,0.12,INR
PO03035,POL003035,V0349,2026-03-15,UTI-038,10,3104.72,0.0,INR
PO03036,POL003036,V0356,2026-07-10,MAR-069,10,6711.97,0.0,INR
PO03037,POL003037,V0255,2026-03-19,LOG-021,500,11725.39,0.12,INR
PO03038,POL003038,V0276,2026-04-15,LOG-009,1,8293.78,0.18,INR
PO03039,POL003039,V0451,2026-04-13,IT -098,50,13757.42,0.12,INR
PO03040,POL003040,V0257,2026-02-09,PRO-122,2,15465.72,0.12,INR
PO03041,POL003041,V0316,2026-05-12,MAR-011,250,5631.06,0.18,INR
PO03042,POL003042,V0153,2026-02-20,LOG-009,2,9754.68,0.18,INR
PO03043,POL003043,V0227,2026-05-19,FAC-086,5,1236.71,0.18,INR
PO03044,POL003044,V0061,2026-04-10,OFF-005,1,1370.71,0.18,INR
PO03045,POL003045,V0328,2026-07-04,PRO-074,250,3055.3,0.12,INR
PO03046,POL003046,V0286,2026-02-22,OFF-071,100,1443.38,0.18,INR
PO03047,POL003047,V0022,2026-01-09,MAN-043,500,2352.48,0.0,INR
PO03048,POL003048,V0065,2026-02-22,MAR-069,5,1466.79,0.05,INR
PO03049,POL003049,V0215,2026-01-16,OFF-100,100,1509.26,0.18,INR
PO03050,POL003050,V0154,2026-04-13,LOG-063,1,9731.62,0.0,INR
PO03051,POL003051,V0409,2026-01-09,IT -032,50,10771.8,0.0,INR
PO03052,POL003052,V0179,2026-05-30,FAC-065,2,5787.75,0.18,INR
PO03053,POL003053,V0349,2026-06-11,UTI-140,500,4058.97,0.05,INR
PO03054,POL003054,V0095,2026-06-15,IT -160,2,4035.25,0.18,INR
PO03055,POL003055,V0141,2026-02-27,PRO-001,250,33520.97,0.05,INR
PO03056,POL003056,V0179,2026-07-12,FAC-005,100,2310.24,0.05,INR
PO03057,POL003057,V0476,2026-04-20,PRO-025,250,7924.13,0.0,INR
PO03058,POL003058,V0371,2026-07-08,MAN-075,5,1886.92,0.18,INR
PO03059,POL003059,V0035,2026-04-25,FAC-151,20,5243.35,0.05,INR
PO03060,POL003060,V0446,2026-02-04,MAN-084,1,3211.31,0.0,INR
PO03061,POL003061,V0149,2026-02-10,LOG-063,5,6769.08,0.05,INR
PO03062,POL003062,V0033,2026-02-23,FAC-046,50,6919.37,0.05,INR
PO03063,POL003063,V0477,2026-06-03,MAN-114,2,629.8,0.0,INR
PO03064,POL003064,V0313,2026-06-27,OFF-157,100,752.2,0.0,INR
PO03065,POL003065,V0448,2026-04-06,IT -104,10,24515.97,0.18,INR
PO03066,POL003066,V0419,2026-06-25,UTI-157,1,1934.41,0.0,INR
PO03067,POL003067,V0224,2026-03-03,MAN-160,250,3234.98,0.05,INR
PO03068,POL003068,V0101,2026-04-10,IT -008,10,7556.68,0.05,INR
PO03069,POL003069,V0465,2026-04-04,MAN-054,500,2021.64,0.0,INR
PO03070,POL003070,V0250,2026-02-22,IT -080,500,3604.48,0.18,INR
PO03071,POL003071,V0438,2026-07-25,OFF-100,10,381.8,0.12,INR
PO03072,POL003072,V0450,2026-06-26,FAC-066,250,6881.88,0.05,INR
PO03073,POL003073,V0217,2026-01-17,PRO-111,20,34215.34,0.0,INR
PO03074,POL003074,V0095,2026-01-15,IT -012,250,19061.7,0.0,INR
PO03075,POL003075,V0220,2026-05-05,MAN-028,50,2121.52,0.0,INR
PO03076,POL003076,V0335,2026-07-20,PRO-088,100,25927.58,0.18,INR
PO03077,POL003077,V0296,2026-06-12,UTI-122,2,1884.36,0.0,INR
PO03078,POL003078,V0077,2026-01-05,MAR-125,1,10362.98,0.05,INR
PO03079,POL003079,V0445,2026-04-17,IT -010,20,6419.44,0.05,INR
PO03080,POL003080,V0280,2026-06-03,UTI-113,2,3679.64,0.18,INR
PO03081,POL003081,V0318,2026-02-20,IT -125,20,13475.68,0.0,INR
PO03082,POL003082,V0329,2026-06-28,FAC-109,50,2414.76,0.18,INR
PO03083,POL003083,V0478,2026-03-31,UTI-138,500,2206.82,0.12,INR
PO03084,POL003084,V0464,2026-07-15,OFF-114,500,261.8,0.0,INR
PO03085,POL003085,V0285,2026-04-04,IT -137,2,15765.22,0.05,INR
PO03086,POL003086,V0453,2026-04-16,UTI-085,20,927.98,0.12,INR
PO03087,POL003087,V0081,2026-03-03,PRO-012,250,7565.56,0.18,INR
PO03088,POL003088,V0387,2026-02-15,MAN-107,50,2430.29,0.0,INR
PO03089,POL003089,V0276,2026-04-08,LOG-153,50,2886.9,0.05,INR
PO03090,POL003090,V0073,2026-06-26,UTI-094,100,257.38,0.05,INR
PO03091,POL003091,V0200,2026-01-14,LOG-020,500,10695.41,0.18,INR
PO03092,POL003092,V0450,2026-04-21,FAC-049,10,3232.51,0.12,INR
PO03093,POL003093,V0420,2026-01-16,FAC-101,5,7843.45,0.12,INR
PO03094,POL003094,V0342,2026-03-23,UTI-077,5,2864.37,0.12,INR
PO03095,POL003095,V0331,2026-05-25,LOG-138,500,2475.14,0.0,INR
PO03096,POL003096,V0263,2026-07-01,OFF-125,1,864.69,0.05,INR
PO03097,POL003097,V0235,2026-01-18,UTI-140,10,3604.29,0.0,INR
PO03098,POL003098,V0337,2026-05-05,OFF-070,50,731.77,0.18,INR
PO03099,POL003099,V0334,2026-07-20,MAR-013,50,11194.14,0.18,INR
PO03100,POL003100,V0019,2026-03-06,UTI-153,5,2131.64,0.12,INR
PO03101,POL003101,V0470,2026-03-25,FAC-070,2,1526.49,0.18,INR
PO03102,POL003102,V0109,2026-05-06,FAC-001,100,397.17,0.18,INR
PO03103,POL003103,V0194,2026-03-29,LOG-156,2,4982.61,0.05,INR
PO03104,POL003104,V0039,2026-02-14,IT -007,5,20784.97,0.05,INR
PO03105,POL003105,V0030,2026-01-23,IT -041,2,5674.76,0.0,INR
PO03106,POL003106,V0333,2026-01-23,FAC-116,2,6660.8,0.18,INR
PO03107,POL003107,V0416,2026-07-25,IT -052,250,19934.67,0.05,INR
PO03108,POL003108,V0370,2026-03-14,IT -064,10,7046.19,0.05,INR
PO03109,POL003109,V0337,2026-07-23,OFF-094,20,756.34,0.0,INR
PO03110,POL003110,V0317,2026-02-24,IT -105,10,12788.16,0.0,INR
PO03111,POL003111,V0066,2026-06-18,UTI-139,2,2187.98,0.05,INR
PO03112,POL003112,V0328,2026-05-01,PRO-058,250,15688.06,0.0,INR
PO03113,POL003113,V0466,2026-05-17,FAC-107,20,3576.83,0.18,INR
PO03114,POL003114,V0169,2026-03-09,IT -052,1,10982.11,0.12,INR
PO03115,POL003115,V0177,2026-06-20,UTI-058,10,4638.74,0.0,INR
PO03116,POL003116,V0041,2026-07-27,FAC-124,1,4710.25,0.18,INR
PO03117,POL003117,V0162,2026-04-09,PRO-155,100,3404.11,0.05,INR
PO03118,POL003118,V0159,2026-07-15,MAN-155,10,3366.35,0.05,INR
PO03119,POL003119,V0306,2026-07-19,PRO-093,500,37598.61,0.0,INR
PO03120,POL003120,V0487,2026-07-11,LOG-052,5,968.86,0.12,INR
PO03121,POL003121,V0284,2026-07-19,LOG-137,500,10714.05,0.0,INR
PO03122,POL003122,V0400,2026-01-29,MAN-086,10,755.67,0.05,INR
PO03123,POL003123,V0474,2026-04-12,OFF-022,5,1002.07,0.05,INR
PO03124,POL003124,V0412,2026-06-17,LOG-082,2,9304.55,0.05,INR
PO03125,POL003125,V0451,2026-02-24,IT -014,100,19816.24,0.18,INR
PO03126,POL003126,V0030,2026-04-30,IT -143,50,11850.54,0.18,INR
PO03127,POL003127,V0227,2026-01-10,FAC-007,10,1917.07,0.12,INR
PO03128,POL003128,V0106,2026-07-11,PRO-017,1,2081.13,0.05,INR
PO03129,POL003129,V0423,2026-01-01,IT -069,20,5960.97,0.05,INR
PO03130,POL003130,V0482,2026-01-09,IT -004,1,10421.03,0.0,INR
PO03131,POL003131,V0308,2026-07-29,MAR-129,250,8678.81,0.12,INR
PO03132,POL003132,V0471,2026-07-20,PRO-129,50,5944.52,0.12,INR
PO03133,POL003133,V0270,2026-05-30,IT -082,250,19691.85,0.0,INR
PO03134,POL003134,V0121,2026-01-21,LOG-149,2,9579.23,0.18,INR
PO03135,POL003135,V0098,2026-02-21,IT -160,100,7522.32,0.18,INR
PO03136,POL003136,V0287,2026-07-28,MAR-035,100,17328.76,0.12,INR
PO03137,POL003137,V0356,2026-01-07,MAR-037,10,3644.55,0.18,INR
PO03138,POL003138,V0022,2026-07-22,MAN-014,250,3473.02,0.0,INR
PO03139,POL003139,V0013,2026-04-02,FAC-084,2,2267.1,0.0,INR
PO03140,POL003140,V0297,2026-04-20,LOG-052,50,6222.87,0.12,INR
PO03141,POL003141,V0285,2026-03-17,IT -107,250,9797.57,0.05,INR
PO03142,POL003142,V0175,2026-02-11,FAC-071,5,5895.72,0.05,INR
PO03143,POL003143,V0366,2026-07-24,PRO-100,500,39803.17,0.18,INR
PO03144,POL003144,V0261,2026-01-22,PRO-027,250,36625.07,0.18,INR
PO03145,POL003145,V0463,2026-05-18,IT -034,500,23033.04,0.05,INR
PO03146,POL003146,V0156,2026-01-11,OFF-077,10,757.3,0.05,INR
PO03147,POL003147,V0015,2026-05-15,FAC-010,5,3601.85,0.12,INR
PO03148,POL003148,V0273,2026-01-05,FAC-140,100,985.57,0.0,INR
PO03149,POL003149,V0411,2026-07-14,OFF-149,5,253.5,0.0,INR
PO03150,POL003150,V0039,2026-07-01,IT -018,1,21586.8,0.12,INR
PO03151,POL003151,V0197,2026-03-08,MAR-089,5,10051.07,0.12,INR
PO03152,POL003152,V0357,2026-02-13,OFF-125,100,863.4,0.0,INR
PO03153,POL003153,V0070,2026-06-11,LOG-024,250,7826.08,0.05,INR
PO03154,POL003154,V0098,2026-06-30,IT -149,1,16839.25,0.12,INR
PO03155,POL003155,V0173,2026-01-17,UTI-150,5,1395.25,0.12,INR
PO03156,POL003156,V0371,2026-05-27,MAN-108,1,2697.49,0.0,INR
PO03157,POL003157,V0427,2026-04-04,PRO-108,100,29429.38,0.0,INR
PO03158,POL003158,V0398,2026-03-15,PRO-010,500,34560.24,0.0,INR
