receipt_id,receipt_line_id,po_id,po_line_id,receipt_date,item_id,quantity_received
GR04803,GRL004803,PO04803,POL004803,2026-05-25,FAC-045,20
GR04804,GRL004804,PO04804,POL004804,2026-03-10,OFF-159,500
GR04805,GRL004805,PO04805,POL004805,2026-07-15,PRO-146,5
GR04806,GRL004806,PO04806,POL004806,2026-03-05,PRO-102,20
GR04807,GRL004807,PO04807,POL004807,2026-03-02,UTI-099,2
GR04808,GRL004808,PO04808,POL004808,2026-07-08,UTI-159,500
GR04809,GRL004809,PO04809,POL004809,2026-08-29,FAC-018,10
GR04810,GRL004810,PO04810,POL004810,2026-04-06,IT -159,5
GR04811,GRL004811,PO04811,POL004811,2026-05-06,FAC-116,10
GR04812,GRL004812,PO04812,POL004812,2026-03-21,IT -118,100
GR04813,GRL004813,PO04813,POL004813,2026-04-22,FAC-052,250
GR04814,GRL004814,PO04814,POL004814,2026-04-24,UTI-103,250
GR04815,GRL004815,PO04815,POL004815,2026-04-11,PRO-036,20
GR04816,GRL004816,PO04816,POL004816,2026-07-12,MAR-141,20
GR04817,GRL004817,PO04817,POL004817,2026-06-20,IT -087,5
GR04818,GRL004818,PO04818,POL004818,2026-03-30,OFF-075,1
GR04819,GRL004819,PO04819,POL004819,2026-04-28,OFF-037,20
GR04820,GRL004820,PO04820,POL004820,2026-03-23,OFF-033,500
GR04821,GRL004821,PO04821,POL004821,2026-04-09,OFF-082,1
GR04822,GRL004822,PO04822,POL004822,2026-04-10,IT -020,250
GR04823,GRL004823,PO04823,POL004823,2026-08-15,PRO-131,10
GR04824,GRL004824,PO04824,POL004824,2026-04-01,MAR-052,250
GR04825,GRL004825,PO04825,POL004825,2026-04-10,MAR-070,5
GR04826,GRL004826,PO04826,POL004826,2026-02-12,UTI-118,20
GR04827,GRL004827,PO04827,POL004827,2026-03-15,UTI-112,50
GR04828,GRL004828,PO04828,POL004828,2026-08-27,OFF-051,2
GR04829,GRL004829,PO04829,POL004829,2026-02-25,OFF-106,20
GR04830,GRL004830,PO04830,POL004830,2026-05-19,PRO-154,100
GR04831,GRL004831,PO04831,POL004831,2026-07-19,MAR-100,10
GR04832,GRL004832,PO04832,POL004832,2026-02-23,LOG-071,5
GR04833,GRL004833,PO04833,POL004833,2026-02-16,PRO-069,10
GR04834,GRL004834,PO04834,POL004834,2026-02-21,FAC-007,250
GR04835,GRL004835,PO04835,POL004835,2026-03-28,IT -150,10
GR04836,GRL004836,PO04836,POL004836,2026-01-06,PRO-031,100
GR04837,GRL004837,PO04837,POL004837,2026-03-20,OFF-135,20
GR04838,GRL004838,PO04838,POL004838,2026-03-27,PRO-046,50
GR04839,GRL004839,PO04839,POL004839,2026-01-23,LOG-155,250
GR04840,GRL004840,PO04840,POL004840,2026-04-04,PRO-073,10
GR04841,GRL004841,PO04841,POL004841,2026-08-15,MAR-146,20
GR04842,GRL004842,PO04842,POL004842,2026-04-21,OFF-037,2
GR04843,GRL004843,PO04843,POL004843,2026-06-07,LOG-115,2
GR04844,GRL004844,PO04844,POL004844,2026-06-10,OFF-046,5
GR04845,GRL004845,PO04845,POL004845,2026-06-03,IT -012,20
GR04846,GRL004846,PO04846,POL004846,2026-08-10,MAN-069,50
GR04847,GRL004847,PO04847,POL004847,2026-02-18,MAN-112,100
GR04848,GRL004848,PO04848,POL004848,2026-07-30,MAN-101,20
GR04849,GRL004849,PO04849,POL004849,2026-06-09,PRO-007,2
GR04850,GRL004850,PO04850,POL004850,2026-09-20,FAC-103,50
GR04851,GRL004851,PO04851,POL004851,2026-07-30,MAR-046,50
GR04852,GRL004852,PO04852,POL004852,2026-03-29,IT -118,50
GR04853,GRL004853,PO04853,POL004853,2026-07-14,IT -132,250
GR04854,GRL004854,PO04854,POL004854,2026-05-27,MAR-098,5
GR04855,GRL004855,PO04855,POL004855,2026-03-27,IT -060,50
GR04856,GRL004856,PO04856,POL004856,2026-07-26,IT -143,2
GR04857,GRL004857,PO04857,POL004857,2026-07-29,MAN-085,50
GR04858,GRL004858,PO04858,POL004858,2026-07-02,IT -113,250
GR04859,GRL004859,PO04859,POL004859,2026-04-29,UTI-039,500
GR04860,GRL004860,PO04860,POL004860,2026-06-27,PRO-067,100
GR04861,GRL004861,PO04861,POL004861,2026-06-25,OFF-100,250
GR04862,GRL004862,PO04862,POL004862,2026-03-03,PRO-080,500
GR04863,GRL004863,PO04863,POL004863,2026-02-18,FAC-145,1
GR04864,GRL004864,PO04864,POL004864,2026-04-05,MAN-115,20
GR04865,GRL004865,PO04865,POL004865,2026-05-15,MAR-049,20
GR04866,GRL004866,PO04866,POL004866,2026-06-06,IT -002,250
GR04867,GRL004867,PO04867,POL004867,2026-04-09,FAC-003,100
GR04868,GRL004868,PO04868,POL004868,2026-08-19,PRO-078,50
GR04869,GRL004869,PO04869,POL004869,2026-06-06,OFF-021,1
GR04870,GRL004870,PO04870,POL004870,2026-06-14,OFF-025,2
GR04871,GRL004871,PO04871,POL004871,2026-03-22,LOG-029,10
GR04872,GRL004872,PO04872,POL004872,2026-04-27,UTI-151,100
GR04873,GRL004873,PO04873,POL004873,2026-01-27,PRO-038,2
GR04874,GRL004874,PO04874,POL004874,2026-04-11,MAN-001,2
GR04875,GRL004875,PO04875,POL004875,2026-05-13,LOG-084,2
GR04876,GRL004876,PO04876,POL004876,2026-03-26,MAR-005,1
GR04877,GRL004877,PO04877,POL004877,2026-05-21,IT -062,50
GR04878,GRL004878,PO04878,POL004878,2026-03-12,FAC-123,20
GR04879,GRL004879,PO04879,POL004879,2026-03-14,MAN-080,20
GR04880,GRL004880,PO04880,POL004880,2026-02-12,MAN-144,500
GR04881,GRL004881,PO04881,POL004881,2026-08-16,MAR-022,1
GR04882,GRL004882,PO04882,POL004882,2026-07-25,FAC-074,10
GR04883,GRL004883,PO04883,POL004883,2026-02-11,OFF-149,1
GR04884,GRL004884,PO04884,POL004884,2026-07-22,FAC-029,10
GR04885,GRL004885,PO04885,POL004885,2026-05-14,IT -120,5
GR04886,GRL004886,PO04886,POL004886,2026-01-30,LOG-078,500
GR04887,GRL004887,PO04887,POL004887,2026-05-12,FAC-080,5
GR04888,GRL004888,PO04888,POL004888,2026-04-26,PRO-124,20
GR04889,GRL004889,PO04889,POL004889,2026-05-19,IT -102,5
GR04890,GRL004890,PO04890,POL004890,2026-05-20,MAR-131,5
GR04891,GRL004891,PO04891,POL004891,2026-07-19,MAR-030,5
GR04892,GRL004892,PO04892,POL004892,2026-03-19,MAR-056,50
GR04893,GRL004893,PO04893,POL004893,2026-06-12,MAR-060,20
GR04894,GRL004894,PO04894,POL004894,2026-08-05,MAR-050,250
GR04895,GRL004895,PO04895,POL004895,2026-06-19,IT -086,20
GR04896,GRL004896,PO04896,POL004896,2026-03-17,MAR-071,50
GR04897,GRL004897,PO04897,POL004897,2026-08-04,MAN-075,20
GR04898,GRL004898,PO04898,POL004898,2026-02-11,OFF-023,500
GR04899,GRL004899,PO04899,POL004899,2026-04-27,FAC-143,1
GR04900,GRL004900,PO04900,POL004900,2026-02-04,OFF-034,20
GR04901,GRL004901,PO04901,POL004901,2026-04-25,MAR-078,20
GR04902,GRL004902,PO04902,POL004902,2026-03-28,MAN-057,1
GR04903,GRL004903,PO04903,POL004903,2026-03-25,FAC-146,100
GR04904,GRL004904,PO04904,POL004904,2026-04-05,LOG-038,2
GR04905,GRL004905,PO04905,POL004905,2026-02-16,MAR-133,250
GR04906,GRL004906,PO04906,POL004906,2026-01-26,UTI-079,1
GR04907,GRL004907,PO04907,POL004907,2026-05-04,OFF-106,100
GR04908,GRL004908,PO04908,POL004908,2026-05-22,FAC-120,2
GR04909,GRL004909,PO04909,POL004909,2026-07-07,MAR-143,2
GR04910,GRL004910,PO04910,POL004910,2026-01-14,IT -029,5
GR04911,GRL004911,PO04911,POL004911,2026-02-06,FAC-124,10
GR04912,GRL004912,PO04912,POL004912,2026-07-23,IT -105,500
GR04913,GRL004913,PO04913,POL004913,2026-04-11,FAC-105,100
GR04914,GRL004914,PO04914,POL004914,2026-02-27,UTI-085,10
GR04915,GRL004915,PO04915,POL004915,2026-07-04,LOG-108,10
GR04916,GRL004916,PO04916,POL004916,2026-07-21,MAR-047,500
GR04917,GRL004917,PO04917,POL004917,2026-04-11,PRO-058,5
GR04918,GRL004918,PO04918,POL004918,2026-04-09,MAN-052,250
GR04919,GRL004919,PO04919,POL004919,2026-02-18,OFF-148,5
GR04920,GRL004920,PO04920,POL004920,2026-06-16,OFF-049,250
GR04921,GRL004921,PO04921,POL004921,2026-03-09,IT -002,10
GR04922,GRL004922,PO04922,POL004922,2026-07-25,LOG-091,250
GR04923,GRL004923,PO04923,POL004923,2026-05-19,MAR-082,500
GR04924,GRL004924,PO04924,POL004924,2026-02-18,IT -127,20
GR04925,GRL004925,PO04925,POL004925,2026-06-01,FAC-129,100
GR04926,GRL004926,PO04926,POL004926,2026-07-19,OFF-146,10
GR04927,GRL004927,PO04927,POL004927,2026-03-04,OFF-089,500
GR04928,GRL004928,PO04928,POL004928,2026-05-10,PRO-111,2
GR04929,GRL004929,PO04929,POL004929,2026-04-09,PRO-140,2
GR04930,GRL004930,PO04930,POL004930,2026-04-18,FAC-153,500
GR04931,GRL004931,PO04931,POL004931,2026-08-05,FAC-084,10
GR04932,GRL004932,PO04932,POL004932,2026-08-18,OFF-155,2
GR04933,GRL004933,PO04933,POL004933,2026-08-02,LOG-023,10
GR04934,GRL004934,PO04934,POL004934,2026-06-08,UTI-129,250
GR04935,GRL004935,PO04935,POL004935,2026-03-15,MAN-138,10
GR04936,GRL004936,PO04936,POL004936,2026-06-16,MAN-066,5
GR04937,GRL004937,PO04937,POL004937,2026-08-09,LOG-154,100
GR04938,GRL004938,PO04938,POL004938,2026-06-12,MAN-160,20
GR04939,GRL004939,PO04939,POL004939,2026-04-16,OFF-034,5
GR04940,GRL004940,PO04940,POL004940,2026-08-10,MAR-009,20
GR04941,GRL004941,PO04941,POL004941,2026-02-16,UTI-088,100
GR04942,GRL004942,PO04942,POL004942,2026-03-08,OFF-013,250
GR04943,GRL004943,PO04943,POL004943,2026-03-02,MAN-130,100
GR04944,GRL004944,PO04944,POL004944,2026-07-20,UTI-150,1
GR04945,GRL004945,PO04945,POL004945,2026-04-18,IT -121,50
GR04946,GRL004946,PO04946,POL004946,2026-04-29,UTI-107,2
GR04947,GRL004947,PO04947,POL004947,2026-07-28,OFF-043,500
GR04948,GRL004948,PO04948,POL004948,2026-05-13,PRO-085,500
GR04949,GRL004949,PO04949,POL004949,2026-06-21,PRO-051,100
GR04950,GRL004950,PO04950,POL004950,2026-08-20,MAN-021,10
GR04951,GRL004951,PO04951,POL004951,2026-05-20,PRO-101,50
GR04952,GRL004952,PO04952,POL004952,2026-03-09,FAC-122,250
GR04953,GRL004953,PO04953,POL004953,2026-05-31,OFF-062,250
GR04954,GRL004954,PO04954,POL004954,2026-04-18,MAN-018,500
GR04955,GRL004955,PO04955,POL004955,2026-05-08,PRO-102,500
GR04956,GRL004956,PO04956,POL004956,2026-02-04,UTI-145,1
GR04957,GRL004957,PO04957,POL004957,2026-05-27,MAR-094,5
GR04958,GRL004958,PO04958,POL004958,2026-07-01,FAC-146,5
GR04959,GRL004959,PO04959,POL004959,2026-07-02,IT -142,100
GR04960,GRL004960,PO04960,POL004960,2026-01-29,OFF-006,250
GR04961,GRL004961,PO04961,POL004961,2026-08-14,FAC-027,20
GR04962,GRL004962,PO04962,POL004962,2026-04-10,OFF-136,2
GR04963,GRL004963,PO04963,POL004963,2026-07-30,FAC-083,10
GR04964,GRL004964,PO04964,POL004964,2026-07-28,MAR-116,5
GR04965,GRL004965,PO04965,POL004965,2026-05-15,IT -155,100
GR04966,GRL004966,PO04966,POL004966,2026-06-28,PRO-045,5
GR04967,GRL004967,PO04967,POL004967,2026-04-19,MAR-026,20
GR04968,GRL004968,PO04968,POL004968,2026-06-22,PRO-148,2
GR04969,GRL004969,PO04969,POL004969,2026-07-02,IT -015,2
GR04970,GRL004970,PO04970,POL004970,2026-01-25,UTI-158,2
GR04971,GRL004971,PO04971,POL004971,2026-04-04,PRO-098,250
GR04972,GRL004972,PO04972,POL004972,2026-06-11,MAN-099,20
GR04973,GRL004973,PO04973,POL004973,2026-09-02,IT -093,10
GR04974,GRL004974,PO04974,POL004974,2026-07-26,MAN-032,2
GR04975,GRL004975,PO04975,POL004975,2026-08-18,PRO-153,500
GR04976,GRL004976,PO04976,POL004976,2026-05-02,UTI-154,2
GR04977,GRL004977,PO04977,POL004977,2026-03-12,FAC-061,20
GR04978,GRL004978,PO04978,POL004978,2026-03-12,PRO-031,20
GR04979,GRL004979,PO04979,POL004979,2026-03-29,PRO-006,50
GR04980,GRL004980,PO04980,POL004980,2026-07-21,LOG-095,500
GR04981,GRL004981,PO04981,POL004981,2026-03-22,IT -010,500
GR04982,GRL004982,PO04982,POL004982,2026-01-19,PRO-118,250
GR04983,GRL004983,PO04983,POL004983,2026-03-01,PRO-013,50
GR04984,GRL004984,PO04984,POL004984,2026-01-28,UTI-103,500
GR04985,GRL004985,PO04985,POL004985,2026-06-24,MAN-148,2
GR04986,GRL004986,PO04986,POL004986,2026-01-25,IT -080,250
GR04987,GRL004987,PO04987,POL004987,2026-03-03,IT -136,100
GR04988,GRL004988,PO04988,POL004988,2026-06-18,UTI-023,1
GR04989,GRL004989,PO04989,POL004989,2026-02-08,UTI-006,500
GR04990,GRL004990,PO04990,POL004990,2026-06-04,IT -096,500
GR04991,GRL004991,PO04991,POL004991,2026-07-03,FAC-020,1
GR04992,GRL004992,PO04992,POL004992,2026-06-29,PRO-074,20
GR04993,GRL004993,PO04993,POL004993,2026-08-15,UTI-149,5
GR04994,GRL004994,PO04994,POL004994,2026-03-05,FAC-046,2
GR04995,GRL004995,PO04995,POL004995,2026-04-25,OFF-136,1
GR04996,GRL004996,PO04996,POL004996,2026-02-20,PRO-090,250
GR04997,GRL004997,PO04997,POL004997,2026-02-25,IT -010,50
GR04998,GRL004998,PO04998,POL004998,2026-07-05,LOG-139,500
GR04999,GRL004999,PO04999,POL004999,2026-04-21,MAN-133,2
GR05000,GRL005000,PO05000,POL005000,2026-06-03,MAR-113,20
GR05001,GRL005001,PO02008,POL002008,2026-05-25,PRO-152,1.25
GR05002,GRL005002,PO04411,POL004411,2026-05-27,OFF-143,125.0
GR05003,GRL005003,PO02394,POL002394,2026-08-16,FAC-012,125.0
GR05004,GRL005004,PO01979,POL001979,2026-03-10,LOG-043,125.0
GR05005,GRL005005,PO00117,POL000117,2026-02-21,MAN-001,15.0
GR05006,GRL005006,PO00692,POL000692,2026-04-03,OFF-079,0.25
GR05007,GRL005007,PO02467,POL002467,2026-03-31,LOG-087,1.25
GR05008,GRL005008,PO00189,POL000189,2026-08-02,UTI-158,1.5
GR05009,GRL005009,PO01343,POL001343,2026-04-29,LOG-124,0.5
GR05010,GRL005010,PO03530,POL003530,2026-07-20,LOG-005,0.25
GR05011,GRL005011,PO04288,POL004288,2026-02-22,IT -124,0.75
GR05012,GRL005012,PO03224,POL003224,2026-02-04,IT -095,187.5
GR05013,GRL005013,PO04837,POL004837,2026-04-08,OFF-135,10.0
GR05014,GRL005014,PO03414,POL003414,2026-06-17,LOG-157,187.5
GR05015,GRL005015,PO01048,POL001048,2026-05-13,PRO-159,2.5
GR05016,GRL005016,PO01409,POL001409,2026-02-05,OFF-035,2.5
GR05017,GRL005017,PO01139,POL001139,2026-07-14,FAC-097,2.5
GR05018,GRL005018,PO02650,POL002650,2026-06-01,MAN-082,5.0
GR05019,GRL005019,PO00235,POL000235,2026-03-23,PRO-064,1.5
GR05020,GRL005020,PO03560,POL003560,2026-04-10,MAR-045,1.0
GR05021,GRL005021,PO01618,POL001618,2026-05-06,OFF-124,2.5
GR05022,GRL005022,PO04211,POL004211,2026-08-06,IT -049,25.0
GR05023,GRL005023,PO03908,POL003908,2026-02-07,FAC-053,12.5
GR05024,GRL005024,PO04062,POL004062,2026-05-08,OFF-075,1.5
GR05025,GRL005025,PO04349,POL004349,2026-01-26,MAN-138,1.5
GR05026,GRL005026,PO01998,POL001998,2026-04-02,UTI-026,1.0
GR05027,GRL005027,PO01901,POL001901,2026-03-05,MAR-102,1.25
GR05028,GRL005028,PO03777,POL003777,2026-04-30,OFF-048,2.5
GR05029,GRL005029,PO00945,POL000945,2026-04-20,IT -145,2.5
GR05030,GRL005030,PO02630,POL002630,2026-07-28,IT -086,0.25
GR05031,GRL005031,PO00846,POL000846,2026-04-21,PRO-143,0.25
GR05032,GRL005032,PO03667,POL003667,2026-04-28,UTI-078,1.25
GR05033,GRL005033,PO03083,POL003083,2026-05-16,UTI-138,125.0
GR05034,GRL005034,PO01952,POL001952,2026-06-22,OFF-004,12.5
GR05035,GRL005035,PO04257,POL004257,2026-04-21,LOG-130,0.5
GR05036,GRL005036,PO02054,POL002054,2026-06-17,FAC-158,1.0
GR05037,GRL005037,PO02705,POL002705,2026-06-22,PRO-039,10.0
GR05038,GRL005038,PO02864,POL002864,2026-03-03,FAC-007,2.5
GR05039,GRL005039,PO02214,POL002214,2026-02-27,MAN-101,12.5
GR05040,GRL005040,PO00184,POL000184,2026-04-20,PRO-038,2.5
GR05041,GRL005041,PO04583,POL004583,2026-04-24,FAC-032,2.5
GR05042,GRL005042,PO03235,POL003235,2026-04-26,PRO-081,0.75
GR05043,GRL005043,PO03860,POL003860,2026-02-14,FAC-074,1.0
GR05044,GRL005044,PO02574,POL002574,2026-04-19,MAN-031,125.0
GR05045,GRL005045,PO01613,POL001613,2026-02-20,MAN-144,250.0
GR05046,GRL005046,PO00491,POL000491,2026-02-25,UTI-088,2.5
GR05047,GRL005047,PO02893,POL002893,2026-02-28,LOG-126,125.0
GR05048,GRL005048,PO00088,POL000088,2026-06-16,FAC-121,125.0
GR05049,GRL005049,PO04374,POL004374,2026-07-12,IT -106,1.25
GR05050,GRL005050,PO04861,POL004861,2026-06-12,OFF-100,187.5
GR05051,GRL005051,PO03126,POL003126,2026-05-12,IT -143,12.5
GR05052,GRL005052,PO03880,POL003880,2026-04-02,MAR-120,62.5
GR05053,GRL005053,PO04892,POL004892,2026-04-05,MAR-056,12.5
GR05054,GRL005054,PO01649,POL001649,2026-07-05,UTI-035,7.5
GR05055,GRL005055,PO04044,POL004044,2026-02-11,OFF-086,375.0
GR05056,GRL005056,PO04199,POL004199,2026-09-09,OFF-078,0.5
GR05057,GRL005057,PO02489,POL002489,2026-02-10,MAN-085,0.75
GR05058,GRL005058,PO00566,POL000566,2026-04-14,PRO-019,2.5
GR05059,GRL005059,PO01243,POL001243,2026-07-24,PRO-146,187.5
GR05060,GRL005060,PO00378,POL000378,2026-04-01,UTI-106,50.0
GR05061,GRL005061,PO02895,POL002895,2026-03-03,IT -050,15.0
GR05062,GRL005062,PO03618,POL003618,2026-06-11,FAC-132,0.5
GR05063,GRL005063,PO03893,POL003893,2026-05-13,IT -138,3.75
GR05064,GRL005064,PO02595,POL002595,2026-04-20,FAC-138,125.0
GR05065,GRL005065,PO01857,POL001857,2026-03-27,LOG-158,2.5
GR05066,GRL005066,PO04644,POL004644,2026-03-06,OFF-092,1.5
GR05067,GRL005067,PO04972,POL004972,2026-06-19,MAN-099,5.0
GR05068,GRL005068,PO04569,POL004569,2026-05-17,OFF-113,15.0
GR05069,GRL005069,PO04499,POL004499,2026-01-27,PRO-089,15.0
GR05070,GRL005070,PO00686,POL000686,2026-04-08,LOG-004,37.5
GR05071,GRL005071,PO03068,POL003068,2026-04-27,IT -008,5.0
GR05072,GRL005072,PO03218,POL003218,2026-02-11,OFF-054,1.5
GR05073,GRL005073,PO02708,POL002708,2026-03-23,PRO-034,25.0
GR05074,GRL005074,PO04452,POL004452,2026-08-22,UTI-049,5.0
GR05075,GRL005075,PO02703,POL002703,2026-04-12,MAR-121,125.0
GR05076,GRL005076,PO03904,POL003904,2026-04-18,PRO-078,62.5
GR05077,GRL005077,PO00336,POL000336,2026-06-23,OFF-060,125.0
GR05078,GRL005078,PO04211,POL004211,2026-07-29,IT -049,25.0
GR05079,GRL005079,PO00987,POL000987,2026-02-04,MAR-049,0.5
GR05080,GRL005080,PO00191,POL000191,2026-05-31,IT -147,37.5
GR05081,GRL005081,PO00643,POL000643,2026-07-16,LOG-032,250.0
GR05082,GRL005082,PO02529,POL002529,2026-04-23,MAR-150,0.75
GR05083,GRL005083,PO00552,POL000552,2026-06-22,MAN-152,12.5
GR05084,GRL005084,PO04047,POL004047,2026-07-21,MAN-142,2.5
GR05085,GRL005085,PO04632,POL004632,2026-08-03,MAR-062,0.5
GR05086,GRL005086,PO01861,POL001861,2026-06-07,OFF-110,2.5
GR05087,GRL005087,PO04554,POL004554,2026-03-02,PRO-047,62.5
GR05088,GRL005088,PO03432,POL003432,2026-07-05,PRO-139,25.0
GR05089,GRL005089,PO01208,POL001208,2026-01-23,IT -156,25.0
GR05090,GRL005090,PO01426,POL001426,2026-09-02,IT -074,0.5
GR05091,GRL005091,PO03914,POL003914,2026-05-22,MAR-100,5.0
GR05092,GRL005092,PO03547,POL003547,2026-04-02,LOG-131,0.25
GR05093,GRL005093,PO01825,POL001825,2026-03-03,IT -087,0.75
GR05094,GRL005094,PO04223,POL004223,2026-02-25,OFF-126,5.0
GR05095,GRL005095,PO02178,POL002178,2026-04-30,LOG-094,0.25
GR05096,GRL005096,PO00612,POL000612,2026-03-17,OFF-144,2.5
GR05097,GRL005097,PO03391,POL003391,2026-05-06,IT -094,250.0
GR05098,GRL005098,PO00008,POL000008,2026-05-06,PRO-085,1.5
GR05099,GRL005099,PO01119,POL001119,2026-05-01,IT -051,62.5
GR05100,GRL005100,PO02021,POL002021,2026-05-11,IT -055,0.5
GR05101,GRL005101,PO03301,POL003301,2026-04-30,LOG-083,62.5
GR05102,GRL005102,PO04096,POL004096,2026-05-02,PRO-131,7.5
GR05103,GRL005103,PO02798,POL002798,2026-03-14,MAN-060,1.25
GR05104,GRL005104,PO02006,POL002006,2026-03-27,PRO-128,7.5
GR05105,GRL005105,PO00028,POL000028,2026-06-18,MAN-023,62.5
GR05106,GRL005106,PO00308,POL000308,2026-07-15,LOG-055,25.0
GR05107,GRL005107,PO03297,POL003297,2026-08-16,IT -020,10.0
GR05108,GRL005108,PO02818,POL002818,2026-04-05,OFF-154,5.0
GR05109,GRL005109,PO04966,POL004966,2026-06-08,PRO-045,1.25
GR05110,GRL005110,PO02458,POL002458,2026-02-21,UTI-160,0.25
GR05111,GRL005111,PO03065,POL003065,2026-04-10,IT -104,2.5
GR05112,GRL005112,PO03373,POL003373,2026-08-25,FAC-114,50.0
GR05113,GRL005113,PO03310,POL003310,2026-06-27,IT -062,0.25
GR05114,GRL005114,PO02634,POL002634,2026-07-03,LOG-050,15.0
GR05115,GRL005115,PO04573,POL004573,2026-07-30,PRO-157,250.0
GR05116,GRL005116,PO00137,POL000137,2026-03-06,UTI-012,7.5
GR05117,GRL005117,PO04637,POL004637,2026-09-04,IT -016,5.0
GR05118,GRL005118,PO04608,POL004608,2026-02-20,MAN-070,75.0
GR05119,GRL005119,PO00276,POL000276,2026-07-08,IT -143,187.5
GR05120,GRL005120,PO00633,POL000633,2026-08-19,LOG-127,25.0
GR05121,GRL005121,PO03655,POL003655,2026-08-02,FAC-132,0.5
GR05122,GRL005122,PO03824,POL003824,2026-03-10,FAC-081,75.0
GR05123,GRL005123,PO02021,POL002021,2026-05-03,IT -055,0.5
GR05124,GRL005124,PO01442,POL001442,2026-08-09,MAR-134,125.0
GR05125,GRL005125,PO02620,POL002620,2026-05-24,IT -073,3.75
GR05126,GRL005126,PO04089,POL004089,2026-03-25,OFF-023,250.0
GR05127,GRL005127,PO04607,POL004607,2026-01-26,LOG-121,375.0
GR05128,GRL005128,PO03708,POL003708,2026-07-30,UTI-027,2.5
GR05129,GRL005129,PO04569,POL004569,2026-05-06,OFF-113,10.0
GR05130,GRL005130,PO00213,POL000213,2026-01-23,MAN-038,75.0
GR05131,GRL005131,PO00263,POL000263,2026-07-20,UTI-121,25.0
GR05132,GRL005132,PO04598,POL004598,2026-06-18,MAN-100,50.0
GR05133,GRL005133,PO03868,POL003868,2026-02-23,PRO-044,62.5
GR05134,GRL005134,PO01542,POL001542,2026-08-30,PRO-011,375.0
GR05135,GRL005135,PO04565,POL004565,2026-04-11,LOG-073,3.75
GR05136,GRL005136,PO00909,POL000909,2026-05-18,UTI-091,1.25
GR05137,GRL005137,PO03933,POL003933,2026-03-21,OFF-131,0.5
GR05138,GRL005138,PO00249,POL000249,2026-06-23,LOG-070,375.0
GR05139,GRL005139,PO00489,POL000489,2026-04-08,OFF-147,0.25
GR05140,GRL005140,PO02308,POL002308,2026-03-03,UTI-132,7.5
GR05141,GRL005141,PO02331,POL002331,2026-06-08,FAC-020,0.75
GR05142,GRL005142,PO03728,POL003728,2026-02-19,FAC-134,5.0
GR05143,GRL005143,PO00258,POL000258,2026-06-25,MAN-044,15.0
GR05144,GRL005144,PO00363,POL000363,2026-04-03,IT -155,25.0
GR05145,GRL005145,PO02147,POL002147,2026-06-14,IT -054,125.0
GR05146,GRL005146,PO02346,POL002346,2026-05-26,UTI-077,25.0
GR05147,GRL005147,PO03320,POL003320,2026-07-07,LOG-045,25.0
GR05148,GRL005148,PO01274,POL001274,2026-03-17,LOG-024,50.0
GR05149,GRL005149,PO02310,POL002310,2026-05-27,LOG-060,2.5
GR05150,GRL005150,PO02156,POL002156,2026-08-08,IT -157,25.0
GR05151,GRL005151,PO00541,POL000541,2026-03-22,PRO-024,2.5
GR05152,GRL005152,PO00517,POL000517,2026-02-27,OFF-099,37.5
GR05153,GRL005153,PO03167,POL003167,2026-07-11,IT -067,2.5
GR05154,GRL005154,PO01413,POL001413,2026-05-15,UTI-018,1.25
GR05155,GRL005155,PO01424,POL001424,2026-05-26,FAC-110,15.0
GR05156,GRL005156,PO04950,POL004950,2026-07-16,MAN-021,7.5
GR05157,GRL005157,PO01932,POL001932,2026-06-26,MAR-063,37.5
GR05158,GRL005158,PO04006,POL004006,2026-08-08,UTI-117,3.75
GR05159,GRL005159,PO03259,POL003259,2026-08-02,LOG-071,0.5
GR05160,GRL005160,PO04271,POL004271,2026-07-14,MAN-012,187.5
GR05161,GRL005161,PO02274,POL002274,2026-05-31,OFF-081,7.5
GR05162,GRL005162,PO04547,POL004547,2026-03-30,MAN-025,187.5
GR05163,GRL005163,PO01052,POL001052,2026-03-19,MAN-040,50.0
GR05164,GRL005164,PO01696,POL001696,2026-04-03,IT -108,15.0
GR05165,GRL005165,PO03616,POL003616,2026-07-02,IT -029,0.75
GR05166,GRL005166,PO03931,POL003931,2026-02-27,IT -093,62.5
GR05167,GRL005167,PO01514,POL001514,2026-05-20,UTI-153,1.0
GR05168,GRL005168,PO03498,POL003498,2026-06-25,FAC-135,10.0
GR05169,GRL005169,PO00185,POL000185,2026-02-17,UTI-109,1.0
GR05170,GRL005170,PO03586,POL003586,2026-03-31,UTI-141,25.0
GR05171,GRL005171,PO03695,POL003695,2026-03-01,FAC-037,0.75
GR05172,GRL005172,PO03107,POL003107,2026-08-18,IT -052,62.5
GR05173,GRL005173,PO04010,POL004010,2026-08-18,IT -127,25.0
GR05174,GRL005174,PO04050,POL004050,2026-03-19,MAN-111,50.0
GR05175,GRL005175,PO03280,POL003280,2026-05-13,PRO-137,187.5
GR05176,GRL005176,PO04007,POL004007,2026-05-11,IT -103,2.5
GR05177,GRL005177,PO00867,POL000867,2026-03-16,OFF-080,15.0
GR05178,GRL005178,PO03100,POL003100,2026-04-08,UTI-153,2.5
GR05179,GRL005179,PO02176,POL002176,2026-04-19,MAN-158,5.0
GR05180,GRL005180,PO00809,POL000809,2026-02-14,PRO-114,1.5
GR05181,GRL005181,PO00519,POL000519,2026-02-21,LOG-047,187.5
